service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
20256,1,1,1,1,1,0,0,20190716,20190731
31699,1,1,1,1,1,0,0,20190708,20191004
31700,1,1,1,1,1,1,1,20190708,20191006
17931,0,0,0,0,0,1,1,20190720,20190728
31701,1,1,1,1,1,0,0,20190805,20191004
14294,1,1,1,1,1,1,1,20190715,20190731
31702,1,1,1,1,1,1,1,20190708,20191006
31703,0,0,0,0,0,1,0,20190713,20191005
31704,0,0,0,0,0,1,1,20190713,20191006
31705,1,1,1,1,1,0,0,20190805,20191004
31706,1,1,1,1,1,0,0,20190708,20191004
31707,1,1,1,1,1,0,0,20190708,20191004
31708,0,0,0,0,0,0,1,20190714,20191006
31709,0,0,0,0,0,1,0,20190713,20191005
31710,0,0,0,0,0,0,1,20190714,20191006
31711,0,0,0,0,0,1,1,20190713,20191006
31712,0,0,0,0,0,1,0,20190713,20191005
20250,1,1,1,1,1,0,0,20190805,20190830
31713,0,0,0,0,0,1,1,20190713,20191006
31714,1,1,1,1,1,0,0,20190902,20191004
20248,1,1,1,1,1,0,0,20190715,20190730
31715,1,1,1,1,1,0,0,20190902,20191004
31716,1,1,1,1,1,0,0,20190902,20191004
31717,1,1,1,1,1,0,0,20190902,20191004
31718,1,1,1,1,1,0,0,20190708,20191004
31719,0,0,0,0,0,1,0,20190713,20191005
20258,1,1,1,1,1,0,0,20190729,20190830
31720,0,0,0,0,0,1,0,20190713,20191005
31721,1,1,1,1,1,1,1,20190708,20191006
31722,1,1,1,1,1,1,1,20190708,20191006
31723,1,1,1,1,1,1,1,20190708,20191006
31724,0,0,0,0,0,0,1,20190714,20191006
31725,0,0,0,0,0,0,1,20190714,20191006
31726,1,1,1,1,1,1,0,20190708,20191005
20262,1,1,1,1,1,1,0,20190715,20190730
31727,1,1,1,1,1,1,1,20190708,20191006
31728,1,1,1,1,1,0,0,20190708,20191004
31729,0,0,1,0,0,0,0,20190904,20191002
31730,1,1,0,1,1,0,0,20190902,20191004
31731,1,1,1,1,1,0,0,20190708,20191004
31732,0,0,0,0,0,1,0,20190713,20191005
31733,1,1,1,1,1,1,1,20190708,20191006
31734,1,1,1,1,1,1,1,20190708,20191006
31735,1,1,1,1,1,0,0,20190708,20191004
31736,1,1,1,1,1,0,0,20190805,20191004
31737,0,0,0,0,0,1,0,20190713,20191005
31738,1,1,1,1,1,0,0,20190805,20191004
31739,0,0,0,0,0,1,1,20190713,20191006
31740,1,1,1,1,1,1,1,20190708,20191006
31741,1,1,1,1,1,1,1,20190708,20191006
31742,0,0,0,0,0,0,1,20190714,20191006
31743,0,0,0,0,0,1,1,20190713,20191006
5811,1,1,1,1,1,1,1,20190715,20190730
31744,1,1,1,1,1,1,1,20190708,20191006
31745,1,1,1,1,1,1,1,20190708,20191006
31746,1,1,1,1,1,0,0,20190805,20191004
31747,0,0,0,0,0,1,0,20190713,20191005
31748,0,0,0,0,0,0,1,20190714,20191006
20247,1,1,1,1,1,0,0,20190729,20190830
31749,1,1,1,1,1,0,0,20190708,20191004
31750,1,1,1,1,1,1,1,20190708,20191006
31751,1,1,1,1,1,1,0,20190708,20191005
31752,0,0,0,0,0,1,1,20190713,20191006
20264,1,1,1,1,1,0,0,20190805,20190830
31753,1,1,1,1,1,1,1,20190708,20191006
31754,1,1,1,1,1,0,0,20190708,20191004
31755,1,1,0,1,1,0,0,20190902,20191004
31756,1,1,1,1,1,0,0,20190902,20191004
31757,1,1,1,1,1,0,0,20190902,20191004
31758,0,0,1,0,0,0,0,20190904,20191002
31759,0,0,0,0,0,0,1,20190901,20191006
31760,0,0,0,0,1,0,0,20190712,20191004
31761,1,1,1,1,1,0,0,20190708,20191004
31762,1,1,1,1,1,0,0,20190708,20191004
31763,1,1,1,1,0,1,0,20190708,20191005
31764,0,0,0,0,1,0,0,20190712,20191004
31765,1,1,1,1,1,0,0,20190708,20191004
31766,1,1,1,1,1,1,0,20190902,20191005
16203,1,1,1,1,1,1,0,20190708,20190831
31767,1,1,1,1,1,0,0,20190708,20191004
31768,1,1,1,1,1,1,0,20190708,20191005
31769,1,1,1,1,1,1,1,20190708,20191006
31770,1,1,1,1,1,1,1,20190708,20191006
31771,0,0,0,0,0,0,1,20190714,20191006
31772,0,0,0,0,1,0,0,20190712,20191004
31773,1,1,1,1,1,1,1,20190708,20191006
31774,1,1,1,1,1,1,0,20190708,20191005
31775,1,1,1,1,1,1,1,20190708,20191006
31776,0,0,0,0,1,0,1,20190712,20191006
31777,1,1,1,1,1,1,1,20190708,20191006
31778,1,1,1,1,1,0,1,20190708,20191006
31779,1,1,1,1,1,1,1,20190708,20191006
31780,1,1,1,1,1,1,1,20190708,20191006
31781,1,1,1,1,1,0,1,20190708,20191006
31782,1,1,1,1,1,1,0,20190708,20191005
31783,0,0,0,0,1,0,0,20190712,20191004
31784,0,0,0,0,0,1,0,20190713,20191005
31785,0,0,0,0,0,0,1,20190714,20191006
31786,1,1,1,1,1,0,0,20190708,20191004
31787,0,0,0,0,1,0,0,20190712,20191004
31788,1,1,1,1,1,1,0,20190708,20191005
31789,1,1,1,1,1,1,0,20190708,20191005
31790,1,1,1,1,1,1,1,20190708,20191006
31791,1,1,1,1,1,1,0,20190708,20191005
6093,0,0,0,0,0,0,1,20190818,20190825
31792,1,1,1,1,1,1,1,20190708,20191006
31793,1,1,1,1,1,1,1,20190708,20191006
31794,0,0,0,0,1,0,0,20190712,20191004
31795,1,1,1,1,1,0,1,20190708,20191006
31796,1,1,1,1,1,0,0,20190708,20191004
31797,1,1,1,1,1,1,1,20190708,20191006
31798,0,0,0,0,0,0,1,20190714,20191006
31799,1,1,1,1,1,1,1,20190708,20191006
31800,1,0,0,0,0,0,0,20190902,20190930
31801,0,0,0,0,1,0,0,20190712,20191004
31802,0,0,0,0,1,0,0,20190712,20191004
31803,1,1,1,1,1,0,1,20190708,20191006
31804,0,0,0,0,0,1,0,20190713,20191005
31805,1,1,1,1,1,0,1,20190708,20191006
31806,1,0,0,0,0,0,0,20190902,20190930
31807,1,1,1,1,1,1,0,20190708,20191005
31808,0,0,0,0,0,0,1,20190714,20191006
31809,0,0,0,0,0,1,1,20190713,20191006
31810,1,1,1,1,1,0,0,20190902,20191004
31811,0,1,1,1,1,0,0,20190709,20191004
31812,1,1,1,1,1,1,1,20190708,20191006
31813,0,0,0,0,1,0,1,20190712,20191006
31814,1,1,1,1,1,1,1,20190708,20191006
31815,0,0,0,0,1,0,1,20190712,20191006
31816,1,1,1,1,1,0,0,20190708,20191004
31817,0,0,0,0,1,0,0,20190906,20191004
31818,1,0,0,0,0,0,0,20190902,20190930
31819,1,1,1,1,1,0,0,20190708,20191004
31820,0,0,0,0,0,0,1,20190714,20191006
31821,1,1,1,1,1,0,0,20190708,20191004
31822,1,1,1,1,1,1,0,20190708,20191005
31823,0,0,0,0,0,1,0,20190713,20191005
31824,1,0,0,0,0,0,0,20190708,20190930
31825,1,1,1,1,1,0,0,20190902,20191004
31826,0,1,1,1,1,0,0,20190709,20191004
31827,1,1,1,1,1,0,0,20190708,20191004
17189,0,0,0,0,1,0,0,20190712,20191004
31828,1,1,1,1,1,1,1,20190708,20191006
31829,1,1,1,1,1,1,1,20190708,20191006
31830,1,1,1,1,1,1,1,20190708,20191006
31831,1,1,1,1,1,1,1,20190708,20191006
31832,1,1,1,1,1,1,1,20190708,20191006
31833,1,1,1,1,1,1,1,20190708,20191006
31834,1,1,1,1,1,1,1,20190708,20191006
31835,1,1,1,1,1,1,1,20190708,20191006
31836,1,1,1,1,1,0,0,20190708,20191004
31837,0,0,0,0,0,0,1,20190714,20191006
31838,1,1,1,1,1,1,0,20190708,20191005
31839,1,1,1,1,1,1,1,20190708,20191006
31840,1,1,1,1,1,1,1,20190708,20191006
31841,1,1,1,1,1,1,1,20190708,20191006
31842,1,1,1,1,1,1,1,20190708,20191006
31843,1,1,1,1,1,1,1,20190708,20191006
31844,0,0,0,0,0,0,1,20190714,20191006
31845,1,1,1,1,1,1,1,20190708,20191006
31846,0,0,0,0,0,0,1,20190714,20191006
31847,0,0,0,0,0,0,1,20190714,20191006
31848,0,0,0,0,1,0,0,20190712,20191004
31849,1,0,0,0,0,0,0,20190902,20190930
31850,1,1,1,1,1,0,0,20190708,20191004
31851,1,1,1,1,1,0,0,20190708,20191004
31852,1,1,1,1,1,1,1,20190708,20191006
31853,1,1,1,1,1,0,0,20190708,20191004
31854,1,1,1,1,1,0,0,20190902,20191004
31855,1,0,0,0,0,0,0,20190902,20190930
31856,0,0,0,0,0,1,0,20190713,20191005
31857,1,1,1,1,1,0,0,20190708,20191004
31858,1,1,1,1,1,1,1,20190708,20191006
31859,1,1,1,1,0,0,0,20190708,20191003
31860,0,0,0,0,0,0,1,20190714,20191006
31861,0,0,0,0,1,0,0,20190712,20191004
31862,1,1,1,1,1,1,0,20190708,20191005
31863,0,0,0,0,0,0,1,20190714,20191006
31864,1,1,1,1,1,1,1,20190708,20191006
31865,0,0,0,0,0,1,0,20190713,20191005
31866,1,1,1,1,1,1,1,20190708,20191006
31867,1,1,1,1,1,1,0,20190902,20191005
31868,1,1,1,1,1,0,0,20190902,20191004
31869,1,1,1,1,1,0,0,20190708,20191004
31870,1,1,1,1,1,1,1,20190708,20191006
31871,1,1,1,1,1,0,0,20190708,20191004
31872,0,0,0,0,0,0,1,20190714,20191006
31873,0,0,0,0,0,1,0,20190713,20191005
31874,1,1,1,1,1,1,1,20190708,20191006
31875,0,0,0,0,0,1,0,20190713,20191005
31876,1,1,1,1,1,1,0,20190708,20191005
31877,1,0,0,0,0,0,0,20190708,20190930
31878,0,1,1,1,1,0,0,20190709,20191004
31879,0,0,0,0,1,0,0,20190712,20191004
31880,1,1,1,1,1,0,1,20190708,20191006
31881,1,1,1,1,1,0,0,20190708,20191004
31882,0,0,0,0,0,0,1,20190721,20191006
31883,1,1,1,1,1,0,0,20190708,20191004
31884,1,1,1,1,1,0,0,20190708,20191004
31885,0,0,0,0,1,0,0,20190906,20191004
31886,1,1,1,1,1,1,1,20190708,20191006
31887,0,0,0,0,1,0,0,20190906,20191004
31888,1,1,1,1,1,0,0,20190708,20191004
31889,0,0,0,0,0,1,0,20190713,20191005
31890,1,1,1,1,1,0,0,20190708,20191004
31891,1,1,1,1,1,0,0,20190708,20191004
31892,0,0,0,0,0,0,1,20190901,20191006
31893,1,1,1,1,1,0,0,20190708,20191003
31894,1,1,1,1,1,0,0,20190805,20191004
31895,1,1,1,1,1,0,0,20190708,20191004
31896,1,1,1,1,1,0,0,20190708,20191004
31897,1,1,1,1,1,0,0,20190708,20191004
31898,1,1,1,1,1,0,0,20190708,20191004
31899,1,1,1,1,1,0,0,20190708,20191004
31900,1,1,1,1,1,0,0,20190805,20191004
31901,1,1,1,1,1,0,0,20190708,20191004
31902,0,0,0,0,1,0,0,20190906,20191004
31903,0,0,0,0,1,0,0,20190906,20191004
31904,1,1,1,1,1,0,0,20190708,20191004
31905,1,1,1,1,1,0,0,20190708,20191004
31906,0,0,0,0,0,0,1,20190901,20191006
31907,0,0,0,0,0,0,1,20190901,20191006
31908,1,1,1,1,1,0,0,20190708,20191004
31909,1,1,1,1,1,0,0,20190708,20191004
31910,1,1,1,1,1,0,0,20190805,20191004
31911,1,1,1,1,1,0,0,20190708,20191004
31912,1,1,1,1,1,0,0,20190708,20191004
31913,1,1,1,1,1,0,0,20190805,20191004
31914,1,1,1,1,1,0,0,20190708,20191004
31915,1,1,1,1,1,0,0,20190708,20191004
31916,1,1,1,1,1,0,0,20190708,20191004
31917,1,1,1,1,1,0,0,20190805,20191004
31918,1,1,1,1,1,0,0,20190708,20191004
31919,1,1,1,1,1,0,0,20190708,20191004
31920,1,0,0,0,0,0,0,20190902,20190930
31921,1,1,1,1,1,1,1,20190708,20191006
31922,1,1,1,1,1,0,0,20190826,20191004
31923,1,1,1,1,1,0,0,20190826,20191004
31924,1,1,1,1,1,1,1,20190708,20191006
31925,0,0,0,0,1,0,0,20190906,20191004
31926,0,0,0,0,0,0,1,20190901,20191006
31927,1,1,1,1,0,0,0,20190902,20191003
31928,1,1,1,1,1,0,0,20190902,20190920
31929,1,1,1,1,1,0,0,20190902,20191004
31930,1,1,1,1,1,0,0,20190902,20191004
17186,1,1,1,1,1,0,0,20190923,20191004
31931,0,0,0,0,0,0,1,20190901,20191006
31932,0,0,0,0,0,0,1,20190714,20191006
31933,0,0,0,0,1,0,0,20190906,20191004
31934,1,1,1,1,1,0,0,20190708,20191004
31935,1,1,1,1,1,0,0,20190708,20191004
31936,1,1,0,1,0,0,0,20190902,20191003
31937,0,0,1,0,0,0,0,20190904,20191002
31938,0,0,0,0,1,0,0,20190906,20191004
31939,1,1,1,1,1,0,0,20190708,20191004
31940,1,1,1,1,1,0,0,20190902,20191004
31941,1,1,1,1,1,0,0,20190902,20191004
31942,0,0,0,0,1,0,0,20190906,20191004
31943,1,1,1,1,1,0,0,20190902,20191004
31944,1,1,1,1,1,0,0,20190902,20190920
31945,0,0,0,0,0,0,1,20190901,20191006
31946,0,0,0,0,1,0,0,20190906,20191004
31947,1,1,1,1,1,0,0,20190708,20191004
31948,0,0,0,0,0,1,0,20190713,20191005
31949,1,1,1,1,1,0,0,20190708,20191004
31950,1,1,1,1,1,1,1,20190708,20191006
31951,1,1,1,1,1,0,1,20190708,20191006
31952,0,0,0,0,1,0,0,20190712,20191004
17301,1,1,1,1,1,1,1,20190708,20191006
31953,1,0,0,0,0,0,0,20190902,20190930
31954,0,0,0,0,0,0,1,20190714,20191006
31955,1,1,1,1,1,0,0,20190708,20191004
31956,0,0,0,0,1,1,0,20190712,20191005
31957,1,1,1,1,1,1,1,20190708,20191006
31958,1,1,1,1,1,0,0,20190708,20191004
31959,1,1,1,1,1,1,0,20190708,20191005
31960,0,0,0,0,0,0,1,20190714,20191006
31961,0,0,0,0,1,0,0,20190906,20191004
31962,0,0,0,0,1,0,0,20190712,20191004
31963,1,0,0,0,0,0,0,20190902,20190930
31964,0,0,0,0,1,0,0,20190906,20191004
31965,1,0,0,0,0,0,0,20190902,20190930
31966,0,0,0,0,0,0,1,20190714,20191006
31967,1,1,1,1,1,0,0,20190708,20191004
31968,1,1,1,1,1,1,0,20190708,20191005
31969,1,1,1,1,1,1,1,20190708,20191006
31970,0,0,0,0,0,0,1,20190714,20191006
31971,0,0,0,0,1,0,0,20190712,20191004
31972,1,1,1,1,0,1,1,20190708,20191006
31973,1,1,1,1,1,1,1,20190708,20191006
31974,1,1,1,1,1,0,0,20190708,20191004
31975,1,1,1,1,1,1,0,20190708,20191005
17216,1,1,1,1,1,1,0,20190708,20191005
17206,1,1,1,1,1,1,0,20190708,20191005
15872,1,1,1,1,1,1,0,20190708,20190831
17344,1,1,1,1,1,0,0,20190826,20190830
3444,0,0,0,0,0,0,1,20190714,20190825
17333,1,1,1,1,1,1,0,20190708,20190831
31976,1,1,1,1,1,1,0,20190708,20191005
31977,1,1,1,1,1,1,0,20190708,20191005
31978,1,0,0,0,0,0,0,20190902,20190930
31979,0,0,0,0,1,0,0,20190826,20191004
31980,1,1,1,1,1,0,0,20190708,20191004
31981,0,0,1,0,0,0,0,20190904,20191002
31982,0,0,0,0,1,0,0,20190906,20191004
31983,1,1,1,1,1,0,0,20190708,20191003
31984,1,0,0,0,0,0,0,20190708,20190930
31985,0,0,0,0,1,0,0,20190906,20191004
31986,0,0,1,0,0,0,0,20190904,20191002
31987,0,0,0,0,1,0,0,20190712,20191004
31988,0,0,0,0,1,0,0,20190712,20191004
31989,1,1,1,1,1,1,1,20190708,20191006
31990,1,1,1,1,1,0,0,20190708,20191004
31991,1,1,1,1,1,1,1,20190708,20191006
17329,1,1,1,1,1,1,1,20190819,20190829
31992,1,1,1,1,0,0,0,20190708,20191003
31993,0,0,0,0,0,0,1,20190714,20191006
31994,1,1,1,1,1,0,0,20190708,20191004
31995,0,0,0,0,0,0,1,20190714,20191006
31996,0,0,0,0,1,0,0,20190712,20191004
31997,1,1,1,1,0,0,0,20190708,20191003
31998,1,1,1,1,1,0,0,20190708,20191004
31999,0,0,0,0,1,0,1,20190901,20191006
32000,0,0,0,0,0,0,1,20190714,20191006
32001,1,1,1,1,1,1,1,20190708,20191006
32002,1,0,0,0,0,0,0,20190902,20190930
32003,1,1,1,1,1,1,0,20190708,20191005
32004,1,1,1,1,1,1,0,20190708,20191005
32005,1,0,0,0,0,0,0,20190708,20190930
32006,0,0,0,0,0,0,1,20190714,20191006
32007,1,1,1,1,0,0,0,20190708,20191003
32008,1,1,1,1,1,0,0,20190708,20191004
32009,1,1,1,1,0,1,1,20190708,20191006
32010,0,0,0,0,1,0,0,20190712,20191004
32011,0,1,1,1,1,0,0,20190827,20191004
32012,1,0,0,0,0,0,0,20190826,20190930
32013,1,1,0,1,1,1,0,20190708,20191005
32014,1,1,1,1,1,1,0,20190708,20191005
32015,1,1,1,1,1,0,0,20190708,20191004
32016,1,1,1,1,1,0,0,20190708,20191004
32017,1,0,0,0,0,0,0,20190708,20190930
32018,0,0,0,0,0,1,0,20190713,20191005
32019,0,0,0,0,0,0,1,20190714,20191006
32020,1,0,0,0,0,0,0,20190708,20190930
32021,1,1,1,1,1,0,0,20190708,20191004
32022,0,0,1,0,0,0,0,20190710,20191002
32023,0,0,0,0,0,0,1,20190714,20191006
32024,0,0,0,0,0,1,0,20190713,20191005
32025,1,1,1,1,1,0,0,20190708,20191004
32026,1,1,1,1,1,0,0,20190708,20191004
32027,1,1,1,1,1,1,1,20190708,20191006
32028,1,1,1,1,1,0,0,20190708,20191004
32029,0,0,0,0,0,0,1,20190714,20191006
32030,1,1,1,1,1,1,0,20190708,20191005
32031,1,0,0,0,0,0,0,20190708,20190930
32032,0,0,0,0,0,0,1,20190714,20191006
32033,1,1,0,1,1,0,0,20190708,20191004
32034,0,0,1,0,0,0,0,20190904,20191002
32035,1,1,1,1,1,0,0,20190708,20191004
32036,1,1,1,1,1,0,0,20190708,20191004
32037,1,1,1,1,1,0,0,20190708,20191004
32038,1,1,1,1,1,0,0,20190708,20191004
32039,0,0,0,0,1,1,1,20190712,20191006
32040,1,1,1,1,1,0,0,20190708,20191004
32041,1,1,1,1,1,1,0,20190708,20191005
32042,0,0,0,0,0,1,0,20190713,20191005
32043,1,1,1,1,1,0,0,20190708,20191004
32044,1,1,1,1,1,1,0,20190708,20191005
32045,1,1,1,1,0,0,0,20190708,20191003
32046,0,0,0,0,0,0,1,20190714,20191006
32047,1,1,1,1,1,1,0,20190708,20191005
32048,1,1,1,1,1,0,0,20190708,20191004
32049,1,1,1,1,1,1,0,20190708,20191005
32050,1,1,1,1,1,1,0,20190708,20191005
32051,1,1,1,1,1,1,0,20190708,20191005
32052,1,0,0,0,0,0,0,20190826,20190930
32053,1,1,1,1,1,1,0,20190708,20191005
32054,1,1,1,1,1,1,1,20190708,20191006
32055,1,1,1,1,1,1,0,20190708,20191005
32056,1,1,1,1,1,1,1,20190708,20191006
32057,0,0,0,0,1,0,0,20190712,20191004
32058,1,1,1,1,1,0,0,20190708,20191004
32059,1,1,1,1,1,0,0,20190708,20191004
32060,1,1,1,1,1,0,0,20190708,20191004
32061,1,1,1,1,1,0,0,20190708,20191004
32062,1,1,1,1,1,0,0,20190708,20191004
32063,1,1,1,1,1,0,0,20190708,20191004
32064,0,0,0,0,0,0,1,20190714,20191006
32065,0,0,0,0,0,1,0,20190713,20191005
16404,1,1,1,1,1,0,0,20190930,20191004
32066,1,1,1,1,1,0,0,20190708,20190927
32067,1,1,1,1,1,0,0,20190708,20191004
32068,1,1,1,1,1,0,0,20190708,20191004
32069,0,0,0,0,0,1,0,20190713,20191005
32070,0,0,0,0,0,1,1,20190713,20191006
32071,0,0,0,0,0,0,1,20190714,20191006
32072,1,1,1,1,1,1,0,20190708,20191005
32073,1,1,1,1,1,0,1,20190708,20191006
32074,0,0,0,0,0,1,0,20190713,20191005
32075,0,0,0,0,0,1,0,20190713,20191005
32076,1,1,1,1,1,0,0,20190708,20191004
32077,0,0,0,0,0,0,1,20190714,20191006
32078,1,1,1,1,1,0,0,20190708,20191004
32079,0,0,0,0,1,1,0,20190712,20191005
32080,1,1,1,1,1,0,0,20190708,20191004
32081,0,0,0,0,0,1,0,20190713,20191005
32082,0,0,0,0,0,1,0,20190713,20191005
32083,1,1,1,1,1,0,0,20190708,20190927
32084,1,1,1,1,1,1,0,20190708,20191005
32085,0,0,0,0,0,1,0,20190713,20191005
32086,0,0,0,0,0,1,0,20190713,20191005
32087,0,0,0,0,0,0,1,20190714,20191006
15924,1,1,1,1,1,0,0,20190708,20190823
32088,1,1,1,1,1,0,0,20190708,20191004
32089,1,1,1,1,1,0,0,20190708,20191004
32090,1,1,1,1,1,1,0,20190708,20191005
32091,1,1,1,1,1,0,0,20190708,20191004
32092,1,1,1,1,1,1,0,20190708,20191005
32093,1,1,1,1,1,0,0,20190708,20191004
32094,0,0,0,0,0,0,1,20190908,20191006
32095,1,1,0,1,1,0,0,20190902,20191004
32096,0,0,1,0,0,0,0,20190904,20191002
32097,0,0,0,0,0,1,0,20190907,20191005
32098,0,0,0,0,0,1,0,20190713,20191005
32099,0,0,0,0,0,1,0,20190907,20191005
32100,1,1,1,1,1,0,0,20190902,20191004
32101,0,0,0,0,0,0,1,20190908,20191006
32102,1,1,0,1,1,0,0,20190902,20191004
32103,0,0,0,0,0,1,0,20190907,20191005
32104,1,1,0,1,1,0,0,20190902,20191004
32105,0,0,1,0,0,0,0,20190904,20191002
32106,1,1,0,1,1,0,0,20190902,20191004
32107,1,1,1,1,1,0,0,20190902,20191004
32108,1,1,0,1,1,0,0,20190902,20191004
32109,1,1,1,1,1,0,0,20190708,20191004
32110,0,0,1,0,1,1,0,20190710,20191005
32111,1,1,1,1,1,0,0,20190708,20191004
32112,1,1,1,1,1,1,1,20190708,20191006
32113,1,1,1,1,1,0,0,20190708,20191004
32114,1,1,1,1,1,0,1,20190708,20191006
32115,0,0,1,0,1,1,0,20190710,20191005
32116,1,1,1,1,1,1,0,20190708,20191005
32117,0,0,0,0,0,0,1,20190714,20191006
32118,1,1,1,1,1,0,0,20190708,20191004
32119,0,0,0,0,0,1,1,20190713,20191006
32120,0,0,0,0,0,1,0,20190713,20191005
32121,1,1,1,1,1,0,0,20190708,20191004
32122,1,1,1,1,1,0,0,20190708,20191004
32123,1,1,1,1,1,1,1,20190708,20191006
32124,0,0,0,0,0,0,1,20190714,20191006
32125,1,1,1,1,1,0,0,20190708,20191004
32126,1,1,1,1,0,1,1,20190708,20191006
32127,1,1,1,1,1,0,0,20190708,20191004
32128,1,1,1,1,1,0,0,20190708,20191004
32129,1,1,1,1,1,0,0,20190708,20191004
32130,0,0,0,0,0,1,1,20190713,20191006
32131,0,0,0,0,1,0,0,20190712,20191004
32132,1,1,1,1,1,0,0,20190715,20191004
17977,0,0,0,0,0,1,1,20190708,20191006
32133,1,1,1,1,1,1,0,20190708,20191005
32134,1,1,1,1,1,0,0,20190708,20191004
32135,0,0,0,0,0,1,0,20190713,20191005
32136,1,1,1,1,1,0,0,20190708,20191004
32137,1,1,1,1,1,1,0,20190708,20191005
32138,0,0,0,0,0,1,0,20190720,20191005
32139,1,1,1,1,1,0,0,20190708,20191004
32140,1,1,1,1,1,0,0,20190708,20191004
32141,1,1,1,1,1,0,0,20190708,20191004
32142,1,1,1,1,1,0,0,20190708,20191004
32143,1,1,1,1,1,0,0,20190708,20191004
32144,0,0,0,0,0,0,1,20190714,20191006
32145,0,0,0,0,0,1,0,20190713,20191005
32146,1,1,1,1,1,0,0,20190708,20191004
32147,1,1,1,1,1,0,0,20190708,20191004
32148,1,1,1,1,1,0,0,20190708,20191004
32149,1,1,1,1,1,0,0,20190708,20191004
32150,1,1,1,1,1,0,0,20190708,20191004
32151,0,0,0,0,0,1,0,20190713,20191005
32152,0,0,0,0,0,1,0,20190713,20191005
32153,0,0,0,0,0,1,0,20190713,20191005
32154,1,1,1,1,1,0,0,20190708,20191004
32155,1,1,1,1,1,0,0,20190708,20191004
32156,1,1,1,1,1,0,0,20190708,20191004
32157,1,1,1,1,1,0,0,20190708,20191004
32158,1,1,1,1,1,0,0,20190708,20191004
32159,0,0,0,0,0,0,1,20190714,20191006
32160,0,0,0,0,0,1,0,20190713,20191005
32161,1,1,1,1,1,0,0,20190708,20191004
32162,1,1,1,1,1,0,0,20190708,20191004
32163,1,1,1,1,1,0,0,20190708,20191004
32164,0,0,0,0,0,1,0,20190713,20191005
32165,1,1,1,1,1,0,0,20190708,20191004
32166,1,1,1,1,1,0,0,20190708,20191004
32167,1,1,1,1,1,0,0,20190708,20191004
32168,1,1,1,1,1,0,0,20190708,20191004
32169,0,0,0,0,0,1,0,20190713,20191005
32170,1,1,1,1,1,0,0,20190708,20191004
32171,1,1,1,1,1,0,0,20190708,20191004
32172,1,1,1,1,1,0,0,20190708,20191004
32173,0,0,0,0,0,1,0,20190713,20191005
32174,1,1,1,1,1,0,0,20190708,20191004
32175,1,1,1,1,1,0,0,20190708,20191004
32176,1,1,1,1,1,1,0,20190708,20191005
32177,1,1,1,1,1,0,0,20190708,20191004
32178,1,1,1,1,1,0,0,20190708,20191004
32179,0,0,0,0,0,1,0,20190713,20191005
32180,0,0,0,0,0,1,0,20190713,20191005
32181,1,1,1,1,1,0,0,20190708,20191004
32182,1,1,1,1,1,0,0,20190708,20191004
32183,0,0,0,0,0,1,0,20190720,20191005
32184,1,1,1,1,1,0,0,20190708,20191004
32185,0,1,1,1,1,0,0,20190827,20191004
32186,1,0,0,0,0,0,0,20190826,20190930
32187,0,0,0,0,0,1,0,20190713,20191005
32188,0,0,0,0,0,1,0,20190713,20191005
32189,1,1,1,1,1,0,0,20190708,20191004
32190,1,1,1,1,1,0,0,20190708,20191004
32191,0,0,0,0,0,1,0,20190720,20191005
32192,1,1,1,1,1,0,0,20190715,20191004
17776,1,1,1,1,1,1,0,20190708,20190713
32193,1,1,1,1,1,0,0,20190715,20191004
32194,1,1,1,1,1,0,0,20190715,20191004
32195,0,0,0,0,0,1,0,20190720,20191005
32196,1,1,1,1,1,0,0,20190715,20191004
32197,1,1,1,1,1,0,0,20190715,20191004
32198,0,0,0,0,0,1,0,20190713,20191005
32199,1,1,1,1,1,0,0,20190708,20191004
32200,1,1,1,1,1,0,0,20190708,20191004
32201,1,1,1,1,1,0,0,20190708,20191004
32202,1,1,1,1,1,1,0,20190708,20191005
32203,1,1,1,1,1,0,0,20190708,20191004
32204,1,1,1,1,1,1,0,20190708,20191005
32205,0,0,0,0,0,0,1,20190714,20191006
32206,0,0,0,0,0,1,0,20190713,20191005
32207,1,1,1,1,1,0,0,20190708,20191004
32208,0,0,0,0,0,0,1,20190714,20191006
32209,1,1,1,1,1,0,0,20190708,20191004
32210,1,1,1,1,1,1,0,20190708,20191005
32211,1,1,1,1,1,0,0,20190708,20191004
32212,1,1,1,1,1,0,0,20190708,20191004
32213,1,1,1,1,1,0,0,20190708,20191004
32214,1,1,1,1,1,0,0,20190708,20191004
32215,0,0,0,0,0,1,0,20190713,20191005
32216,0,0,0,0,0,0,1,20190714,20191006
32217,1,1,1,1,1,1,0,20190708,20191005
32218,1,1,1,1,1,0,0,20190708,20191004
32219,1,1,1,1,1,0,0,20190708,20191004
32220,1,1,1,1,1,0,0,20190708,20191004
32221,1,1,1,1,1,0,0,20190708,20191004
32222,0,0,0,0,0,1,0,20190713,20191005
32223,1,1,1,1,1,0,0,20190708,20191004
32224,1,1,1,1,1,0,0,20190708,20191004
32225,1,1,1,1,1,0,0,20190708,20191004
32226,1,1,1,1,1,1,0,20190708,20191005
32227,1,1,1,1,1,0,0,20190708,20191004
32228,1,1,1,1,1,0,0,20190708,20191004
32229,1,1,1,1,1,0,0,20190708,20191004
32230,1,1,1,1,1,0,0,20190708,20191004
